Index Raw,Index,Type Raw,Model ID Raw,Model ID,Custom Model ID Raw,DB ID Raw,LS ID Raw,Hammer ID Raw,HH ID Raw,Lance ID Raw,GL ID Raw,SA ID Raw,CA ID Raw,IG ID Raw,Bow ID Raw,HBG ID Raw,LBG ID Raw,ID,Name Raw,Name,Description Raw,Sort ID Raw,Sort ID,Price Raw,Price,Rarity Raw,Rarity,Attack Raw,Attack,Defense Raw,Defense,Affinity Raw,Affinity,Element 1 Raw,Attribute,Element 1 Value Raw,Attribute Value,Element 2 Raw,Element 2 Value Raw,Slot 1 Raw,Slot 2 Raw,Slot 3 Raw,Slots,Sharpness 0 Raw,Sharpness 1 Raw,Sharpness 2 Raw,Sharpness 3 Raw,Sharpness 4 Raw,Sharpness 5 Raw,Sharpness 6 Raw,Sharpness 7 Raw,Red Sharpness,Orange Sharpness,Yellow Sharpness,Green Sharpness,Blue Sharpness,White Sharpness,Purple Sharpness,Handicraft 0 Raw,Handicraft 0 Lv,Handicraft 1 Raw,Handicraft 1 Lv,Handicraft 2 Raw,Handicraft 2 Lv,Handicraft 3 Raw,Handicraft 3 Lv,Red Sharpness +1,Orange Sharpness +1,Yellow Sharpness +1,Green Sharpness +1,Blue Sharpness +1,White Sharpness +1,Purple Sharpness +1,Sharpness Bar,Sharpness Bar (Handicraft),Skill 0 Raw,Skill 1 Raw,Skill 2 Raw,Skill 3 Raw,Skill 0 Lv Raw,Skill 1 Lv Raw,Skill 2 Lv Raw,Skill 3 Lv Raw,Skill 1,Skill 1 Lv,Skill 2,Skill 2 Lv
00000026,38,00000008,0000000A,10,00000000,00000000,00000000,00000000,00000000,00000025,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37,B5A7B67E-91AF-4DFE-9A3B-C1B2E55A9BEC,Rey Indra I,CE366CB3-2493-4392-9734-19972936A7D5,0000000E,14,000007D0,"2,000z",00000010,3,008C,140,0000,0,0000,0%,00000004,THUNDER,0000000F,15,00000000,00000000,00000000,00000000,00000000,"0, 0, 0",000A,000A,0096,0050,0000,0000,0000,0000,10,10,150,80,0,0,0,0032,4,0000,5,0000,6,0000,7,10,10,150,80,0,0,0,,,EDA9B920,F53436B0,00000000,00000000,0001,0001,0000,0000,Guard,1,Offensive Guard,1
00000027,39,00000008,0000000A,10,00000000,00000000,00000000,00000000,00000000,00000026,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38,721A979C-6C75-4061-A919-3965611E52F4,Rey Indra II,B410A4B7-A07A-48F9-B04E-876F13090081,0000000F,15,00000FA0,"4,000z",0000000E,5,00AA,170,0000,0,0000,0%,00000004,THUNDER,00000013,19,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",000A,000A,0082,0064,0032,0000,0000,0000,10,10,130,100,50,0,0,0032,5,0000,6,0000,7,0000,8,10,10,130,100,50,0,0,,,EDA9B920,F53436B0,00000000,00000000,0001,0001,0000,0000,Guard,1,Offensive Guard,1
00000028,40,00000008,0000000A,10,00000000,00000000,00000000,00000000,00000000,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39,BE06C7D0-7A06-4226-91F7-1435ACA2598B,Rey Indra III,8E3C421C-7B7A-4DAD-BC24-C668B7539553,00000010,16,000036B0,"14,000z",0000000C,7,00C8,200,0000,0,0000,0%,00000004,THUNDER,00000016,22,00000000,00000000,00000003,00000002,00000000,"3, 2, 0",000A,000A,0078,0050,0050,0032,0000,0000,10,10,120,80,80,50,0,0032,6,0000,7,0000,8,0000,9,10,10,120,80,80,50,0,,,EDA9B920,F53436B0,00000000,00000000,0002,0001,0000,0000,Guard,2,Offensive Guard,1
00000029,41,00000008,0000000A,10,00000000,00000000,00000000,00000000,00000000,00000028,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40,7F9C6E5C-E7B8-4015-AEFA-764AF617A92D,Indra Clairlance,AEF82A7F-30C0-4DB1-BD5B-A90198B6B9AE,00000011,17,00004E20,"20,000z",0000000B,8,00DC,220,0000,0,0000,0%,00000004,THUNDER,00000019,25,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",000A,000A,006E,0046,0046,0050,0000,0000,10,10,110,70,70,80,0,0032,6,0000,7,0000,8,0000,9,10,10,110,70,70,80,0,,,EDA9B920,F53436B0,00000000,00000000,0002,0001,0000,0000,Guard,2,Offensive Guard,1
0000002A,42,00000008,0000000D,13,00000000,00000000,00000000,00000000,00000000,00000029,00000000,00000000,00000000,00000000,00000000,00000000,00000000,41,B91B39F7-B700-479F-A929-2BDD8584C829,Windpierce Lance I,53150959-4875-4292-B609-D76E78950133,00000022,34,000005DC,"1,500z",00000010,3,008C,140,0000,0,0000,0%,00000003,ICE,0000000F,15,00000000,00000000,00000000,00000000,00000000,"0, 0, 0",0032,003C,0050,003C,0000,0000,0000,0000,50,60,80,60,0,0,0,0032,4,0000,5,0000,6,0000,7,50,60,80,60,0,0,0,,,EDA9B920,17F9A780,00000000,00000000,0002,0001,0000,0000,Guard,2,Airborne,1
0000002B,43,00000008,0000000D,13,00000000,00000000,00000000,00000000,00000000,0000002A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,42,4952E7EF-672E-4F50-8BB1-713CFD119079,Windpierce Lance II,80EDF108-08FB-47C4-8DC3-A7D4A298D179,00000023,35,00001388,"5,000z",0000000E,5,00AA,170,0000,0,0000,0%,00000003,ICE,00000013,19,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0032,0032,0046,0064,001E,0000,0000,0000,50,50,70,100,30,0,0,0032,5,0000,6,0000,7,0000,8,50,50,70,100,30,0,0,,,EDA9B920,17F9A780,00000000,00000000,0002,0001,0000,0000,Guard,2,Airborne,1
0000002C,44,00000008,0000000D,13,00000000,00000000,00000000,00000000,00000000,0000002B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43,BC725C52-D8C5-4476-AF2F-C169A51C37B0,Windpierce Lance III,BE0ACC4F-E26B-4865-8442-814C82FC0F99,00000024,36,000036B0,"14,000z",0000000C,7,00C8,200,0000,0,0000,0%,00000003,ICE,00000016,22,00000000,00000000,00000003,00000002,00000000,"3, 2, 0",0032,0032,0032,001E,008C,001E,0000,0000,50,50,50,30,140,30,0,0032,6,0000,7,0000,8,0000,9,50,50,50,30,140,30,0,,,EDA9B920,17F9A780,00000000,00000000,0003,0001,0000,0000,Guard,3,Airborne,1
0000002D,45,00000008,0000000D,13,00000000,00000000,00000000,00000000,00000000,0000002C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,44,27280BEF-493F-472F-9912-746F047A29D4,Windpierce Tsukibami,36F3DBA9-A8AD-4EFB-B874-5BF80034CE2E,00000025,37,00004E20,"20,000z",0000000B,8,00DC,220,0000,0,0000,0%,00000003,ICE,00000019,25,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0032,0032,001E,0078,0032,0000,0000,50,50,50,30,120,50,0,0032,6,0000,7,0000,8,0000,9,50,50,50,30,120,50,0,,,EDA9B920,17F9A780,00000000,00000000,0003,0001,0000,0000,Guard,3,Airborne,1
0000002E,46,00000008,0000000E,14,00000000,00000000,00000000,00000000,00000000,0000002D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,45,51E2A6CA-4E59-439A-BAD9-E86523FD6176,Nu Osminog I,78EE7D84-09F2-45E8-A2B2-3519669D6AB9,0000001A,26,00000A28,"2,600z",0000000F,4,00AA,170,0000,0,FFF1,-15%,00000001,FIRE,0000000F,15,00000000,00000000,00000001,00000000,00000000,"1, 0, 0",0064,0014,0050,0032,0000,0000,0000,0000,100,20,80,50,0,0,0,0032,4,0000,5,0000,6,0000,7,100,20,80,50,0,0,0,,,F53436B0,00000000,00000000,00000000,0002,0000,0000,0000,Offensive Guard,2,,
0000002F,47,00000008,0000000E,14,00000000,00000000,00000000,00000000,00000000,0000002E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,46,E4271A2B-E911-40D5-BECF-73692C90AC9E,Nu Osminog II,90DD286A-E1E9-4238-BA2D-A3A42BDA848B,0000001B,27,000036B0,"14,000z",0000000C,7,00D2,210,0000,0,FFF1,-15%,00000001,FIRE,00000016,22,00000000,00000000,00000003,00000002,00000000,"3, 2, 0",0064,0014,0064,0046,003C,0000,0000,0000,100,20,100,70,60,0,0,0032,5,0000,6,0000,7,0000,8,100,20,100,70,60,0,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
00000030,48,00000008,0000000E,14,00000000,00000000,00000000,00000000,00000000,0000002F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47,235D3BEB-987E-4255-AFF3-2709F7E26CE0,Abaddonian Osminog,132F10AA-7FFD-4E3B-996A-F0E45C2E461C,0000001C,28,00004E20,"20,000z",0000000B,8,00E6,230,0000,0,FFF1,-15%,00000001,FIRE,00000019,25,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0064,0014,0064,0032,0032,001E,0000,0000,100,20,100,50,50,30,0,0032,6,0000,7,0000,8,0000,9,100,20,100,50,50,30,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
00000031,49,00000008,000186A2,100002,00000000,00000000,00000000,00000000,00000000,00000030,00000000,00000000,00000000,00000000,00000000,00000000,00000000,48,56B191CD-E681-4826-A1E5-042A32AD6B9F,Dosha Gloomborer I,BCB08E49-006D-4E5B-987B-2483C689A5C4,00000037,55,00000A28,"2,600z",0000000F,4,00B4,180,0000,0,FFF1,-15%,00000000,-,00000000,0,00000000,00000000,00000001,00000000,00000000,"1, 0, 0",001E,0046,0078,001E,0000,0000,0000,0000,30,70,120,30,0,0,0,0032,4,0000,5,0000,6,0000,7,30,70,120,30,0,0,0,,,F53436B0,00000000,00000000,00000000,0002,0000,0000,0000,Offensive Guard,2,,
00000032,50,00000008,000186A2,100002,00000000,00000000,00000000,00000000,00000000,00000031,00000000,00000000,00000000,00000000,00000000,00000000,00000000,49,F2CB5AC0-A477-403A-A00E-EF736B2F0B0C,Dosha Gloomborer II,6FEAC995-5616-4232-A606-BFB87D206258,00000038,56,00002710,"10,000z",0000000D,6,00DC,220,0000,0,FFF1,-15%,00000000,-,00000000,0,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0032,0064,0064,0032,0000,0000,0000,0000,50,100,100,50,0,0,0,0032,4,0000,5,0000,6,0000,7,50,100,100,50,0,0,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
00000033,51,00000008,000186A2,100002,00000000,00000000,00000000,00000000,00000000,00000032,00000000,00000000,00000000,00000000,00000000,00000000,00000000,50,311A2E6B-48D2-43D8-89E6-B050B4D12447,Gloomborer Urshanith,0DAB4E14-C679-4E89-870F-AD5ED08C52ED,00000039,57,00004E20,"20,000z",0000000B,8,00FA,250,0000,0,FFF1,-15%,00000000,-,00000000,0,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0046,005A,005A,0032,0000,0000,0000,50,70,90,90,50,0,0,0014,5,001E,6,0000,7,0000,8,50,70,90,90,50,0,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
00000034,52,00000008,000186A0,100000,00000000,00000000,00000000,00000000,00000000,00000033,00000000,00000000,00000000,00000000,00000000,00000000,00000000,51,3AFF7B59-3048-4FB0-8191-C1AEDB08F14F,Albirath Tail I,5B2ABB38-740C-4EA3-978E-DD887D7F3123,00000006,6,00000A28,"2,600z",0000000F,4,00A0,160,0000,0,000F,15%,00000001,FIRE,00000010,16,00000000,00000000,00000001,00000000,00000000,"1, 0, 0",0032,0064,003C,0028,0000,0000,0000,0000,50,100,60,40,0,0,0,0032,4,0000,5,0000,6,0000,7,50,100,60,40,0,0,0,,,52D79300,12B121E0,00000000,00000000,0001,0001,0000,0000,Master's Touch,1,Critical Element,1
00000035,53,00000008,000186A0,100000,00000000,00000000,00000000,00000000,00000000,00000034,00000000,00000000,00000000,00000000,00000000,00000000,00000000,52,6B3C8317-6DEA-4C58-8677-5FC4D6B85EC4,Albirath Tail II,D1D0C77E-1630-41D3-A5E0-ABB2F61F366F,00000007,7,00002710,"10,000z",0000000D,6,00B4,180,0000,0,000F,15%,00000001,FIRE,00000015,21,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0032,0078,0032,0028,0028,0000,0000,0000,50,120,50,40,40,0,0,0014,5,001E,6,0000,7,0000,8,50,120,50,40,40,0,0,,,52D79300,12B121E0,00000000,00000000,0001,0001,0000,0000,Master's Touch,1,Critical Element,1
00000036,54,00000008,000186A0,100000,00000000,00000000,00000000,00000000,00000000,00000035,00000000,00000000,00000000,00000000,00000000,00000000,00000000,53,379ED5D8-B1A6-444C-8D2D-0B7B988EC747,Shining Pillar,CA6AB345-C5EF-42AD-9938-E5586ED32374,00000008,8,00004E20,"20,000z",0000000B,8,00DC,220,0000,0,000F,15%,00000001,FIRE,00000019,25,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0096,0032,0028,0028,0014,0000,0000,50,150,50,40,40,20,0,0032,6,0000,7,0000,8,0000,9,50,150,50,40,40,20,0,,,52D79300,12B121E0,00000000,00000000,0001,0001,0000,0000,Master's Touch,1,Critical Element,1
00000037,55,00000008,000186A1,100001,00000000,00000000,00000000,00000000,00000000,00000036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,54,0C5E3BCE-968F-4043-A4EF-4629B3E82F1C,Chthonian Firewheel I,AC0A9645-D395-4DCC-8A5B-1D4D1AF1C45B,00000026,38,00000A28,"2,600z",0000000F,4,008C,140,0000,0,000A,10%,00000005,DRAGON,0000001A,26,00000000,00000000,00000001,00000000,00000000,"1, 0, 0",0032,0032,0050,0046,0000,0000,0000,0000,50,50,80,70,0,0,0,0032,4,0000,5,0000,6,0000,7,50,50,80,70,0,0,0,,,F53436B0,00000000,00000000,00000000,0002,0000,0000,0000,Offensive Guard,2,,
00000038,56,00000008,000186A1,100001,00000000,00000000,00000000,00000000,00000000,00000037,00000000,00000000,00000000,00000000,00000000,00000000,00000000,55,D7A90E93-6FD2-48C2-BDEC-9B96AC0A2FA9,Chthonian Firewheel II,15DFC604-0F48-4D42-9DAF-B1EADC7B16C1,00000027,39,00002710,"10,000z",0000000D,6,00AA,170,0000,0,000A,10%,00000005,DRAGON,0000001F,31,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0032,0032,0046,0050,0032,0000,0000,0000,50,50,70,80,50,0,0,0032,5,0000,6,0000,7,0000,8,50,50,70,80,50,0,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
00000039,57,00000008,000186A1,100001,00000000,00000000,00000000,00000000,00000000,00000038,00000000,00000000,00000000,00000000,00000000,00000000,00000000,56,9E6FF17B-BD55-4648-8657-85D11FE61EB7,Bequeathed Regret,B2C15A28-C656-450E-868A-BF27BAD487CE,00000028,40,00004E20,"20,000z",0000000B,8,00D2,210,0000,0,000A,10%,00000005,DRAGON,00000023,35,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0032,0050,0050,0064,0028,0000,0000,50,50,80,80,100,40,0,0000,6,0000,7,0000,8,0000,9,50,50,80,80,100,40,0,,,F53436B0,00000000,00000000,00000000,0003,0000,0000,0000,Offensive Guard,3,,
0000003A,58,00000008,00000015,21,00000000,00000000,00000000,00000000,00000000,00000039,00000000,00000000,00000000,00000000,00000000,00000000,00000000,57,22451A48-B9F0-4BA6-8A37-505B40DCA9AC,G. Veldian Lancea I,EAE7C2E4-CB5D-45B7-9E60-36EAB8B2DFD8,00000032,50,00000A28,"2,600z",0000000F,4,00AA,170,0000,0,FFF6,-10%,00000005,DRAGON,0000000E,14,00000000,00000000,00000001,00000001,00000000,"1, 1, 0",0064,001E,005A,001E,0000,0000,0000,0000,100,30,90,30,0,0,0,0032,4,0000,5,0000,6,0000,7,100,30,90,30,0,0,0,,,EDA9B920,00000000,00000000,00000000,0002,0000,0000,0000,Guard,2,,
0000003B,59,00000008,00000015,21,00000000,00000000,00000000,00000000,00000000,0000003A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,58,2A5296AC-E327-43E1-B743-D3DE89D3C6D1,G. Veldian Lancea II,70E95302-C169-4FB3-BCCF-0A4EDAD6FB7B,00000033,51,00002710,"10,000z",0000000D,6,00D2,210,0000,0,FFF6,-10%,00000005,DRAGON,00000011,17,00000000,00000000,00000002,00000002,00000000,"2, 2, 0",0064,003C,005A,0032,0000,0000,0000,0000,100,60,90,50,0,0,0,000A,4,0028,5,0000,6,0000,7,100,60,90,50,0,0,0,,,EDA9B920,00000000,00000000,00000000,0002,0000,0000,0000,Guard,2,,
0000003C,60,00000008,00000015,21,00000000,00000000,00000000,00000000,00000000,0000003B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,59,00ABE182-A3E2-4D2D-A087-CCDC74BD3CAF,G. Purifying Beaumains,CE646D76-03F6-4B2D-8806-459854DF4FFB,00000034,52,00004E20,"20,000z",0000000B,8,00F0,240,0000,0,FFF6,-10%,00000005,DRAGON,00000014,20,00000000,00000000,00000003,00000003,00000001,"3, 3, 1",0064,0046,0032,0050,0032,0000,0000,0000,100,70,50,80,50,0,0,000A,5,0028,6,0000,7,0000,8,100,70,50,80,50,0,0,,,EDA9B920,00000000,00000000,00000000,0002,0000,0000,0000,Guard,2,,
0000003D,61,00000008,00000013,19,00000000,00000000,00000000,00000000,00000000,0000003C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,60,EBCBA27B-727A-4C58-B1AE-3B80B325DD34,Gravios Spear I,C16DF6C2-07AE-44B6-985F-D7B053ACB5C0,00000043,67,00002710,"10,000z",0000000D,6,00D2,210,001E,30,FFF1,-15%,00000009,BLAST,0000001D,29,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0064,0046,0050,0032,0000,0000,0000,0000,100,70,80,50,0,0,0,001E,4,0014,5,0000,6,0000,7,100,70,80,50,0,0,0,,,9C370B80,00000000,00000000,00000000,0003,0000,0000,0000,Guard Up,3,,
0000003E,62,00000008,00000013,19,00000000,00000000,00000000,00000000,00000000,0000003D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,61,BF20E0A1-651D-4CAF-A592-BE50253A9FBB,Gravios Lance,CC0072B5-3DA8-41E4-8600-67B9E286AFDF,00000044,68,00004E20,"20,000z",0000000B,8,00FA,250,001E,30,FFF1,-15%,00000009,BLAST,00000023,35,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",005A,0046,0046,0046,0032,0000,0000,0000,90,70,70,70,50,0,0,0032,5,0000,6,0000,7,0000,8,90,70,70,70,50,0,0,,,9C370B80,00000000,00000000,00000000,0003,0000,0000,0000,Guard Up,3,,
0000003F,63,00000008,0000000B,11,00000000,00000000,00000000,00000000,00000000,00000040,00000000,00000000,00000000,00000000,00000000,00000000,00000000,64,713C279E-5FD3-473D-9EAA-A30B19A03EE5,Red Tail I,FB4A4259-8A98-49F7-9092-0E0B1B6F5844,0000003F,63,00002710,"10,000z",0000000D,6,00BE,190,0000,0,000A,10%,00000001,FIRE,0000001D,29,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",0064,0046,0032,001E,0032,0000,0000,0000,100,70,50,30,50,0,0,0032,5,0000,6,0000,7,0000,8,100,70,50,30,50,0,0,,,A02B7A00,00000000,00000000,00000000,0003,0000,0000,0000,Critical Boost,3,,
00000040,64,00000008,0000000B,11,00000000,00000000,00000000,00000000,00000000,00000041,00000000,00000000,00000000,00000000,00000000,00000000,00000000,65,574562F9-9322-44C6-95A8-A103B3C5B373,Spear of Prominence,15B22472-9782-4D45-B6F1-7B00D6767FE0,00000040,64,00004E20,"20,000z",0000000B,8,00D2,210,0000,0,000A,10%,00000001,FIRE,00000023,35,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0064,0046,0032,0028,0032,0028,0000,0000,100,70,50,40,50,40,0,0032,6,0000,7,0000,8,0000,9,100,70,50,40,50,40,0,,,A02B7A00,00000000,00000000,00000000,0003,0000,0000,0000,Critical Boost,3,,
00000041,65,00000008,0000000C,12,00000000,00000000,00000000,00000000,00000000,00000042,00000000,00000000,00000000,00000000,00000000,00000000,00000000,66,EC5A8CFB-B2D1-4DB0-94FA-FC5A0A17ACBF,Eiferschild I,C446D2D8-A822-4301-B80C-D916355F8949,00000041,65,000036B0,"14,000z",0000000C,7,00B4,180,0000,0,0014,20%,00000005,DRAGON,00000016,22,00000000,00000000,00000003,00000002,00000000,"3, 2, 0",0032,0046,0050,0046,0028,0028,0000,0000,50,70,80,70,40,40,0,0032,6,0000,7,0000,8,0000,9,50,70,80,70,40,40,0,,,12B121E0,00000000,00000000,00000000,0003,0000,0000,0000,Critical Element,3,,
00000042,66,00000008,0000000C,12,00000000,00000000,00000000,00000000,00000000,00000043,00000000,00000000,00000000,00000000,00000000,00000000,00000000,67,E661AB00-94E9-4BA2-8EB4-CB2E9E63A26A,Fieberschild,8CAEE24B-B84E-47E6-B7DD-D07590FAE867,00000042,66,00004E20,"20,000z",0000000B,8,00D2,210,0000,0,0014,20%,00000005,DRAGON,00000019,25,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0032,0050,003C,0028,0046,0000,0000,50,50,80,60,40,70,0,0032,6,0000,7,0000,8,0000,9,50,50,80,60,40,70,0,,,12B121E0,00000000,00000000,00000000,0003,0000,0000,0000,Critical Element,3,,
00000043,67,00000008,00000018,24,00000000,00000000,00000000,00000000,00000000,00000044,00000000,00000000,00000000,00000000,00000000,00000000,00000000,68,933060C0-5406-47A1-B5F6-F8C685A1D3E3,Veldian Lancea I,45C12788-F734-4B81-84CC-49437C8E055B,00000035,53,000036B0,"14,000z",0000000C,7,00C8,200,0000,0,0000,0%,00000005,DRAGON,00000020,32,00000000,00000000,00000003,00000002,00000000,"3, 2, 0",0032,0032,0032,0050,005A,001E,0000,0000,50,50,50,80,90,30,0,0032,6,0000,7,0000,8,0000,9,50,50,50,80,90,30,0,,,EDA9B920,00000000,00000000,00000000,0003,0000,0000,0000,Guard,3,,
00000045,69,00000008,000186A3,100003,00000000,00000000,00000000,00000000,00000000,00000045,00000000,00000000,00000000,00000000,00000000,00000000,00000000,69,02221AF6-E75B-44D9-9C49-7C995C2EB772,Artian Lance I,9E488BFD-214C-44D3-BF69-9243D28263C3,00000064,100,00000028,40z,0000000D,6,00AA,170,0000,0,0005,5%,00000000,-,00000017,23,00000000,00000000,00000002,00000002,00000002,"2, 2, 2",0050,0028,003C,0050,0028,0000,0000,0000,80,40,60,80,40,0,0,0014,5,001E,6,0000,7,0000,8,80,40,60,80,40,0,0,,,00000000,00000000,00000000,00000000,0000,0000,0000,0000,,,,
00000046,70,00000008,000186A3,100003,00000000,00000000,00000000,00000000,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00000000,70,1D0671B2-A9C5-4A84-A025-DCD5F3B83991,Artian Lance II,72C8DAC1-94AE-4B23-BE41-4DE6DA193E99,00000065,101,00000064,100z,0000000C,7,00B4,180,0000,0,0005,5%,00000000,-,00000017,23,00000000,00000000,00000002,00000002,00000002,"2, 2, 2",0050,0028,003C,0050,0046,0014,0000,0000,80,40,60,80,70,20,0,0032,6,0000,7,0000,8,0000,9,80,40,60,80,70,20,0,,,00000000,00000000,00000000,00000000,0000,0000,0000,0000,,,,
00000047,71,00000008,000186A3,100003,00000000,00000000,00000000,00000000,00000000,00000047,00000000,00000000,00000000,00000000,00000000,00000000,00000000,71,3B674560-4F70-466E-8EFB-B72CB9995479,Skyscraper,D0127256-6F42-4E46-97E8-861BB3D2CF81,00000066,102,000000C8,200z,0000000B,8,00BE,190,0000,0,0005,5%,00000000,-,0000001B,27,00000000,00000000,00000003,00000003,00000003,"3, 3, 3",0050,0028,003C,0050,0046,0014,0000,0000,80,40,60,80,70,20,0,0032,6,0000,7,0000,8,0000,9,80,40,60,80,70,20,0,,,00000000,00000000,00000000,00000000,0000,0000,0000,0000,,,,
00000005,5,00000008,00000004,4,00000000,00000000,00000000,00000000,00000000,00000048,00000000,00000000,00000000,00000000,00000000,00000000,00000000,72,C0AD51CB-635A-41A1-916E-51A81A1BF7D4,Esperanza Lance,F6B4D69B-D5D0-4E0F-A379-812649611936,00000005,5,00004E20,"20,000z",0000000B,8,00D2,210,0000,0,0000,0%,00000000,-,00000000,0,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,003C,003C,003C,0028,0050,0000,0000,50,60,60,60,40,80,0,0032,6,0000,7,0000,8,0000,9,50,60,60,60,40,80,0,,,561FF780,830A1C00,00000000,00000000,0002,0002,0000,0000,Speed Sharpening,2,Critical Eye,2
00000021,33,00000008,00000001,1,00000000,00000000,00000000,00000000,00000000,00000049,00000000,00000000,00000000,00000000,00000000,00000000,00000000,73,F8B6C883-2916-4D54-B60A-9A44C853A95A,Fierceborer Dubhanith,D09DD555-FFD1-45D6-8E11-F1E7D7F47D20,00000031,49,00004E20,"20,000z",0000000B,8,00F0,240,0014,20,FFFB,-5%,00000000,-,00000000,0,00000000,00000000,00000003,00000003,00000001,"3, 3, 1",0032,0064,006E,0032,0028,0000,0000,0000,50,100,110,50,40,0,0,0000,5,0032,6,0000,7,0000,8,50,100,110,50,40,0,0,,,8BFD1E80,00000000,00000000,00000000,0003,0000,0000,0000,Punishing Draw,3,,
00000044,68,00000008,00000018,24,00000000,00000000,00000000,00000000,00000000,0000004A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,74,C032374D-17CE-4FFC-A9E4-05522229F081,Purifying Beaumains,474A1856-F643-48EA-992B-98119DA64FE1,00000036,54,00004E20,"20,000z",0000000B,8,00DC,220,0000,0,0000,0%,00000005,DRAGON,00000023,35,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0032,0032,0032,0046,0050,0032,0000,0000,50,50,50,70,80,50,0,0032,6,0000,7,0000,8,0000,9,50,50,50,70,80,50,0,,,EDA9B920,00000000,00000000,00000000,0003,0000,0000,0000,Guard,3,,
00000048,72,00000008,0000001E,30,00000000,00000000,00000000,00000000,00000000,0000005B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,91,F8ED5EF5-3EC1-45EB-B135-2A1C45606DD9,Paladin Lance I,EFB2CB41-B507-467B-A606-3425FFA2AB98,00000045,69,00002710,"10,000z",0000000D,6,00BE,190,0000,0,0000,0%,00000000,-,00000000,0,00000000,00000000,00000002,00000001,00000000,"2, 1, 0",001E,0046,0046,003C,0046,0000,0000,0000,30,70,70,60,70,0,0,0032,5,0000,6,0000,7,0000,8,30,70,70,60,70,0,0,,,28EBAB40,EDA9B920,00000000,00000000,0003,0001,0000,0000,Critical Draw,3,Guard,1
00000049,73,00000008,00000019,25,00000000,00000000,00000000,00000000,00000000,0000005C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,92,CF837DB2-EE66-4F2B-9A44-B90F6C1AF414,Babel Spear,205FB0F1-B158-4ABB-A867-82964BEA29A5,00000046,70,00004E20,"20,000z",0000000B,8,00DC,220,0000,0,0000,0%,00000000,-,00000000,0,00000000,00000000,00000003,00000002,00000001,"3, 2, 1",0014,003C,003C,0032,0082,001E,0000,0000,20,60,60,50,130,30,0,0032,6,0000,7,0000,8,0000,9,20,60,60,50,130,30,0,,,28EBAB40,EDA9B920,00000000,00000000,0003,0001,0000,0000,Critical Draw,3,Guard,1
